ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LONGITUDE,LATITUDE,ALT,Dim,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,SAT10,SAT11,SAT12,PDOP,HDOP,TEMP,ACTIVITY,TIMEON
d16253y2011,2011,5,2,18,2,40,-97.21019481,34.02356703,261,3,3,6,7,13,19,23,0,0,0,0,0,0,3.9,1.5,21.69,173,40
d16253y2011,2011,5,2,18,32,40,-97.20980992,34.02348478,257,3,7,8,11,13,19,23,0,0,0,0,0,0,2.7,1.6,17.88,982,40
d16253y2011,2011,5,2,19,2,40,-97.21006676,34.02223873,258,3,7,8,13,19,0,0,0,0,0,0,0,0,5.5,1.7,15.88,1326,40
d16253y2011,2011,5,2,19,32,37,-97.21111112,34.02175527,266,3,3,7,8,11,13,19,28,0,0,0,0,0,2,1.1,12.94,2241,37
d16253y2011,2011,5,2,20,2,44,-97.21114366,34.02113356,260,3,7,8,11,26,28,0,0,0,0,0,0,0,5.6,5,13.19,2000,44
d16253y2011,2011,5,2,20,32,41,-97.21157678,34.02092976,260,3,7,8,17,19,26,28,0,0,0,0,0,0,2.2,1.3,13.69,1948,41
d16253y2011,2011,5,2,21,2,40,-97.21154966,34.02093207,262,3,7,8,11,15,24,26,28,0,0,0,0,0,2.3,1.4,15.63,0,40
d16253y2011,2011,5,2,21,32,36,-97.21155828,34.0209854,262,3,4,8,11,15,17,24,26,28,0,0,0,0,1.6,0.9,17.44,0,36
d16253y2011,2011,5,2,22,2,40,-97.21156983,34.0209513,257,3,4,8,11,15,17,24,26,27,28,0,0,0,1.6,0.8,19.38,0,40
d16253y2011,2011,5,2,22,32,40,-97.21145848,34.02083877,256,3,4,8,9,17,26,27,28,0,0,0,0,0,2.7,1.5,18.63,206,40
d16253y2011,2011,5,2,23,2,41,-97.21110335,34.0210933,261,3,4,9,17,27,28,0,0,0,0,0,0,0,4.4,1.9,14.19,1689,41
d16253y2011,2011,5,2,23,32,40,-97.21057008,34.02127039,267,3,2,4,9,17,27,28,0,0,0,0,0,0,3.5,1.3,15.63,470,40
d16253y2011,2011,5,3,0,2,37,-97.20947661,34.02141137,261,3,2,4,9,17,27,28,0,0,0,0,0,0,3.2,1.3,10.63,2559,37
d16253y2011,2011,5,3,0,32,46,-97.20962386,34.0217219,255,3,4,9,12,17,27,28,0,0,0,0,0,0,2.5,1.2,12.88,756,46
d16253y2011,2011,5,3,1,2,41,-97.20966369,34.0217333,251,3,2,4,10,12,17,0,0,0,0,0,0,0,3.7,1.6,17.38,0,41
d16253y2011,2011,5,3,1,32,40,-97.20968707,34.02165159,254,3,2,4,5,10,12,0,0,0,0,0,0,0,4.5,1.8,17.94,0,40
d16253y2011,2011,5,3,2,2,52,-97.20959476,34.02171517,269,3,2,5,10,12,29,0,0,0,0,0,0,0,2.7,1.9,17.38,0,52
d16253y2011,2011,5,3,2,32,37,-97.20961294,34.02172625,255,3,2,5,10,12,25,0,0,0,0,0,0,0,4.6,1.7,18.44,0,37
d16253y2011,2011,5,3,3,4,0,-97.2098728,34.02193473,257,2,2,5,10,12,25,29,0,0,0,0,0,0,0,1.3,13.56,401,120
d16253y2011,2011,5,3,3,33,4,-97.20989969,34.02194323,258,3,5,12,25,26,0,0,0,0,0,0,0,0,3.9,2.6,12.75,1090,64
d16253y2011,2011,5,3,4,2,40,-97.20991311,34.02202639,257,3,2,10,12,25,29,0,0,0,0,0,0,0,4.3,1.7,13.5,296,40
d16253y2011,2011,5,3,4,32,37,-97.20983643,34.02191346,248,3,2,5,21,25,26,0,0,0,0,0,0,0,3.4,1.3,11.75,1008,37
d16253y2011,2011,5,3,5,2,40,-97.20985794,34.02186869,261,3,2,5,15,18,25,26,29,0,0,0,0,0,2.2,1.3,18.19,0,40
d16253y2011,2011,5,3,5,32,40,-97.20989299,34.02195306,261,3,2,5,15,18,26,29,0,0,0,0,0,0,2.2,1.5,19.31,0,40
d16253y2011,2011,5,3,6,2,40,-97.20988376,34.02192858,266,3,5,15,25,26,29,30,0,0,0,0,0,0,2,1.2,18.5,0,40
d16253y2011,2011,5,3,6,32,42,-97.20975846,34.02191322,260,3,15,18,26,29,0,0,0,0,0,0,0,0,5.8,2,16.25,188,42
d16253y2011,2011,5,3,7,2,41,-97.20971191,34.02217044,251,3,15,21,26,29,0,0,0,0,0,0,0,0,4.1,2.7,14.75,820,41
d16253y2011,2011,5,3,7,32,40,-97.20930495,34.02179841,249,3,6,15,18,21,22,26,29,0,0,0,0,0,1.8,1,19.25,771,40
d16253y2011,2011,5,3,8,2,40,-97.21048318,34.02221143,255,3,6,9,15,18,21,22,27,0,0,0,0,0,2.7,1.6,17.13,577,40
d16253y2011,2011,5,3,8,32,36,-97.21188719,34.02306505,264,3,6,9,18,21,22,27,0,0,0,0,0,0,3.1,1.8,17.69,445,36
d16253y2011,2011,5,3,9,2,40,-97.2110285,34.02357645,266,3,6,9,15,18,22,27,0,0,0,0,0,0,3,2.4,22.5,702,40
d16253y2011,2011,5,3,9,34,0,-97.21028017,34.02357638,267,2,9,14,18,22,0,0,0,0,0,0,0,0,0,3.4,24.06,663,120
d16253y2011,2011,5,3,10,2,40,-97.21026528,34.02356354,264,3,9,14,18,19,22,0,0,0,0,0,0,0,3.7,3.1,30.5,86,40
d16253y2011,2011,5,3,10,32,40,-97.21026025,34.02359683,258,3,9,11,14,18,22,0,0,0,0,0,0,0,3.3,2.5,31.13,3,40
d16253y2011,2011,5,3,11,2,45,-97.21029487,34.02359824,258,3,11,14,22,25,31,0,0,0,0,0,0,0,2.2,1.4,34.44,10,45
d16253y2011,2011,5,3,11,32,40,-97.21032171,34.02355805,261,3,14,22,24,25,31,0,0,0,0,0,0,0,2.9,1.6,33.5,8,40
d16253y2011,2011,5,3,12,2,37,-97.21022507,34.02357017,265,3,14,18,22,25,31,32,0,0,0,0,0,0,2.2,1.4,30.31,59,37
d16253y2011,2011,5,3,12,32,37,-97.2107098,34.02348796,259,3,14,22,25,31,32,0,0,0,0,0,0,0,3.4,1.6,28.31,188,37
d16253y2011,2011,5,3,13,2,41,-97.21004705,34.02359012,258,3,16,20,22,24,30,31,32,0,0,0,0,0,2.8,1.6,28.13,244,41
d16253y2011,2011,5,3,13,32,36,-97.210057,34.02363175,262,3,20,23,24,25,30,31,32,0,0,0,0,0,2,1.1,27.13,173,36
d16253y2011,2011,5,3,14,2,41,-97.21005191,34.02361634,258,3,20,23,24,30,31,32,0,0,0,0,0,0,2.7,1.4,28.44,25,41
d16253y2011,2011,5,3,14,34,0,-97.21006475,34.02362374,259,2,16,23,30,31,0,0,0,0,0,0,0,0,0,1.7,29.31,41,120
d16253y2011,2011,5,3,15,2,41,-97.21008701,34.02359521,263,3,13,16,20,23,30,31,32,0,0,0,0,0,2.7,1.4,30.31,221,41
d16253y2011,2011,5,3,15,32,37,-97.21011312,34.02348648,261,3,6,13,16,20,23,30,32,0,0,0,0,0,2.4,1.1,29.5,307,37
d16253y2011,2011,5,3,16,2,37,-97.210152,34.02354296,262,3,3,6,13,16,19,20,23,30,32,0,0,0,2.5,1.1,31.19,254,37
d16253y2011,2011,5,3,16,32,40,-97.21015621,34.02349703,258,3,3,6,7,13,16,20,23,30,0,0,0,0,2,1,31.94,1,40
d16253y2011,2011,5,3,17,2,39,-97.2102205,34.02347813,251,3,3,6,7,13,16,19,23,0,0,0,0,0,2.9,1.3,31.19,0,39
d16253y2011,2011,5,3,17,32,41,-97.21008486,34.02333639,246,3,3,6,7,13,19,23,0,0,0,0,0,0,4.6,1.6,28.25,165,41
d16253y2011,2011,5,3,18,2,40,-97.21041328,34.02306524,242,3,3,7,8,13,19,23,0,0,0,0,0,0,2.9,1.3,24.81,464,40
d16253y2011,2011,5,3,18,32,40,-97.21171513,34.02331683,261,3,3,6,7,8,13,19,28,0,0,0,0,0,2.4,1.3,22.75,1740,40
d16253y2011,2011,5,3,19,2,37,-97.21174494,34.02318651,262,3,3,6,7,8,11,13,19,24,28,0,0,0,1.7,0.9,19,2047,37
d16253y2011,2011,5,3,19,32,40,-97.21148199,34.02410515,266,3,3,7,8,11,13,19,24,28,0,0,0,0,1.9,1,17.38,2139,40
d16253y2011,2011,5,3,20,2,37,-97.21147962,34.02406364,270,3,7,8,11,13,19,26,28,0,0,0,0,0,1.8,1,20.75,325,37
d16253y2011,2011,5,3,20,32,37,-97.21146963,34.02407521,266,3,7,8,11,17,19,24,26,28,0,0,0,0,2.1,1.1,22,0,37
d16253y2011,2011,5,3,21,2,42,-97.21207335,34.02353485,250,3,8,11,24,26,28,0,0,0,0,0,0,0,3.4,2.1,19.81,820,42
d16253y2011,2011,5,3,21,32,37,-97.21203784,34.0238851,262,3,8,11,17,24,26,28,0,0,0,0,0,0,2.8,1.6,19.63,707,37
d16253y2011,2011,5,3,22,2,40,-97.21158962,34.02424017,266,3,4,7,8,15,17,26,28,0,0,0,0,0,2.4,1.5,19.88,1409,40
d16253y2011,2011,5,3,22,32,40,-97.21159519,34.02423304,265,3,4,8,9,15,17,26,27,28,0,0,0,0,2.7,1.5,21.88,0,40
d16253y2011,2011,5,3,23,2,40,-97.21163637,34.02423183,267,3,2,4,8,9,17,27,0,0,0,0,0,0,2.8,1.8,21.25,0,40
d16253y2011,2011,5,3,23,32,37,-97.21212294,34.02400987,264,3,2,4,9,17,27,28,0,0,0,0,0,0,3.5,1.3,18.56,631,37
d16253y2011,2011,5,4,0,2,39,-97.21213499,34.02384864,267,3,2,4,9,12,17,20,27,28,0,0,0,0,2.1,1.1,18.69,416,39
d16253y2011,2011,5,4,0,32,40,-97.21211384,34.0233596,258,3,2,4,9,17,27,28,0,0,0,0,0,0,2.8,1.6,16.13,1832,40
d16253y2011,2011,5,4,1,2,40,-97.21180802,34.0232253,258,3,2,4,10,12,17,27,0,0,0,0,0,0,2.6,1.2,14.63,1861,40
d16253y2011,2011,5,4,1,32,40,-97.21172484,34.02316368,261,3,2,4,5,9,10,12,17,25,27,0,0,0,1.7,0.9,18.56,0,40
d16253y2011,2011,5,4,2,2,40,-97.21171479,34.02317796,264,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.2,20,0,40
d16253y2011,2011,5,4,2,32,36,-97.2117113,34.02318963,255,3,2,4,5,10,12,25,0,0,0,0,0,0,3.6,1.6,20.5,0,36
d16253y2011,2011,5,4,3,2,42,-97.21156628,34.02292692,266,3,2,4,5,10,12,25,0,0,0,0,0,0,3.2,1.8,15.06,918,42
d16253y2011,2011,5,4,3,32,48,-97.21235201,34.02305377,257,3,5,10,12,25,0,0,0,0,0,0,0,0,3.8,2.1,16.06,679,48
d16253y2011,2011,5,4,4,2,40,-97.21217714,34.02292318,265,3,5,10,25,29,0,0,0,0,0,0,0,0,3.6,2.7,15.75,2144,40
d16253y2011,2011,5,4,4,33,7,-97.21209025,34.02293545,265,3,2,5,25,26,29,0,0,0,0,0,0,0,4.4,1.9,17.38,1764,67
d16253y2011,2011,5,4,5,2,40,-97.21206639,34.02350499,260,3,2,5,15,25,26,29,0,0,0,0,0,0,2.5,1.4,18.44,250,40
d16253y2011,2011,5,4,5,32,40,-97.21195192,34.0234898,276,3,2,5,15,21,26,29,0,0,0,0,0,0,2.7,1.6,19.94,0,40
d16253y2011,2011,5,4,6,2,40,-97.21165052,34.02381544,270,3,5,15,18,21,26,29,0,0,0,0,0,0,3.2,1.6,17.06,1027,40
d16253y2011,2011,5,4,6,32,53,-97.21113134,34.02373305,271,3,5,18,21,26,29,0,0,0,0,0,0,0,3.4,1.7,17,1308,53
d16253y2011,2011,5,4,7,3,18,-97.21016118,34.02341505,269,3,15,18,21,26,29,0,0,0,0,0,0,0,3,1.6,18.44,514,78
d16253y2011,2011,5,4,7,32,59,-97.21019964,34.02338855,262,3,6,15,18,21,22,0,0,0,0,0,0,0,5.4,4,21.88,118,59
d16253y2011,2011,5,4,8,3,4,-97.21014547,34.02338957,264,3,14,15,18,21,22,0,0,0,0,0,0,0,2.9,1.5,23.88,8,64
d16253y2011,2011,5,4,8,32,40,-97.21011794,34.02341171,267,3,6,9,14,15,18,21,22,27,0,0,0,0,2.4,1.2,24.88,56,40
d16253y2011,2011,5,4,9,2,42,-97.21002484,34.02335806,265,3,9,18,21,22,27,0,0,0,0,0,0,0,5.1,2.1,25.63,272,42
d16253y2011,2011,5,4,9,32,44,-97.2099571,34.02343823,259,3,9,14,18,22,27,0,0,0,0,0,0,0,5,3.5,26.06,170,44
d16253y2011,2011,5,4,10,2,55,-97.20994551,34.02337133,250,3,9,14,18,21,22,0,0,0,0,0,0,0,3.4,2,26.38,181,55
d16253y2011,2011,5,4,10,33,3,-97.20945457,34.02318203,253,3,9,14,18,22,31,0,0,0,0,0,0,0,2.5,1.7,27.94,258,63
d16253y2011,2011,5,4,11,2,41,-97.20928498,34.02223365,249,3,12,14,18,22,25,31,0,0,0,0,0,0,3.3,1.9,29.5,626,41
d16253y2011,2011,5,4,11,32,40,-97.20942521,34.02231144,218,3,14,18,22,25,31,0,0,0,0,0,0,0,5.3,2.9,31.88,1,40
d16253y2011,2011,5,4,12,2,37,-97.20931971,34.02233335,248,3,11,14,18,22,25,30,31,0,0,0,0,0,2,1.1,32.69,0,37
d16253y2011,2011,5,4,12,32,40,-97.20923017,34.02226532,257,3,11,14,22,24,25,30,31,32,0,0,0,0,2.2,0.9,33.44,12,40
d16253y2011,2011,5,4,13,2,39,-97.20921026,34.02228487,264,3,14,22,24,30,31,32,0,0,0,0,0,0,2.9,1.3,33.19,9,39
d16253y2011,2011,5,4,13,32,40,-97.20922151,34.02226519,263,3,14,16,22,24,30,31,32,0,0,0,0,0,2.1,1.2,34,0,40
d16253y2011,2011,5,4,14,2,40,-97.2091813,34.02227182,262,3,14,16,20,23,24,30,31,32,0,0,0,0,1.7,1,34.19,0,40
d16253y2011,2011,5,4,14,32,37,-97.20919353,34.02230807,263,3,6,16,20,23,30,31,32,0,0,0,0,0,2.1,1.2,35.19,8,37
d16253y2011,2011,5,4,15,2,47,-97.20936816,34.02234668,269,3,6,16,20,23,32,0,0,0,0,0,0,0,3.3,1.9,28.75,865,47
d16253y2011,2011,5,4,15,32,41,-97.2095567,34.02203202,245,3,16,20,23,30,32,0,0,0,0,0,0,0,5.8,2.4,28.63,1295,41
d16253y2011,2011,5,4,16,2,38,-97.2096152,34.02177318,257,3,6,16,20,23,30,0,0,0,0,0,0,0,3.6,1.9,28.31,991,38
d16253y2011,2011,5,4,16,32,40,-97.20965989,34.021708,261,3,3,6,13,16,19,20,23,32,0,0,0,0,2.8,1.4,29.38,152,40
d16253y2011,2011,5,4,17,2,36,-97.20961877,34.0216551,264,3,3,6,13,16,19,23,0,0,0,0,0,0,5.7,2.5,29,4,36
d16253y2011,2011,5,4,17,32,52,-97.20959613,34.02165026,262,3,3,6,7,13,16,19,23,0,0,0,0,0,3.9,1.6,29.69,0,52
d16253y2011,2011,5,4,18,2,37,-97.20962538,34.02164979,257,3,3,6,7,8,13,19,23,0,0,0,0,0,2.5,1.1,28.19,203,37
d16253y2011,2011,5,4,18,32,39,-97.21053001,34.02199299,262,3,3,7,8,13,19,23,0,0,0,0,0,0,2.5,1.2,25.81,1050,39
d16253y2011,2011,5,4,19,2,37,-97.21185456,34.02332968,265,3,3,7,8,11,13,19,0,0,0,0,0,0,2.8,1.4,22.56,1625,37
d16253y2011,2011,5,4,19,32,41,-97.21153789,34.02386701,273,3,7,11,13,17,19,0,0,0,0,0,0,0,3,1.8,22.75,613,41
d16253y2011,2011,5,4,20,2,41,-97.20942881,34.02306804,260,3,7,8,11,17,28,0,0,0,0,0,0,0,4.4,1.9,19.5,1382,41
d16253y2011,2011,5,4,20,32,36,-97.21010018,34.02270991,263,3,7,8,11,17,26,28,0,0,0,0,0,0,3.2,1.4,18.06,2678,36
d16253y2011,2011,5,4,21,2,40,-97.21001648,34.02272493,258,3,7,8,17,24,26,28,0,0,0,0,0,0,2.9,1.4,24.06,0,40
d16253y2011,2011,5,4,21,32,37,-97.21003202,34.02270712,274,3,7,8,11,17,24,26,28,0,0,0,0,0,2.2,1.1,26,0,37
d16253y2011,2011,5,4,22,2,42,-97.21019209,34.02271666,257,3,8,17,26,27,28,0,0,0,0,0,0,0,3.1,1.8,24.63,129,42
d16253y2011,2011,5,4,22,32,42,-97.21149882,34.02320007,261,3,4,8,17,24,27,28,0,0,0,0,0,0,2.2,1.1,21.56,859,42
d16253y2011,2011,5,4,23,2,40,-97.21171362,34.02405983,264,3,4,17,20,24,27,28,0,0,0,0,0,0,2.5,1.5,20.5,2025,40
d16253y2011,2011,5,4,23,32,40,-97.21232,34.02442483,261,3,2,4,9,17,20,27,28,0,0,0,0,0,2.3,1.1,18.88,2669,40
d16253y2011,2011,5,5,0,2,41,-97.21239195,34.02378294,265,3,2,4,9,17,20,27,0,0,0,0,0,0,2.9,1.9,18.31,1830,41
d16253y2011,2011,5,5,0,32,40,-97.21199671,34.02331642,258,3,2,4,9,10,12,17,28,0,0,0,0,0,2.2,1.1,19.81,1063,40
d16253y2011,2011,5,5,1,2,40,-97.21199862,34.02348326,270,3,2,4,5,9,10,12,17,0,0,0,0,0,2.4,1.1,22.69,12,40
d16253y2011,2011,5,5,1,32,37,-97.2120012,34.02341206,271,3,2,4,5,10,12,17,0,0,0,0,0,0,3.4,1.5,23.38,0,37
d16253y2011,2011,5,5,2,2,37,-97.21203816,34.02340539,255,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.2,23.75,0,37
d16253y2011,2011,5,5,2,32,37,-97.21206842,34.02345993,260,3,2,4,5,10,12,25,29,0,0,0,0,0,3,1.6,22.94,0,37
d16253y2011,2011,5,5,3,2,58,-97.21208173,34.02359989,267,3,2,5,10,12,25,29,0,0,0,0,0,0,5.9,2.3,18.63,631,58
d16253y2011,2011,5,5,3,32,41,-97.2122965,34.02389337,283,3,5,10,12,25,29,0,0,0,0,0,0,0,3.3,1.5,18.56,480,41
d16253y2011,2011,5,5,4,2,40,-97.2114187,34.02407628,264,3,2,5,10,12,15,25,29,0,0,0,0,0,2.4,1.3,15.06,1205,40
d16253y2011,2011,5,5,4,32,41,-97.21143187,34.02406835,262,3,5,12,15,21,25,26,29,0,0,0,0,0,3.1,1.3,19.56,428,41
d16253y2011,2011,5,5,5,2,37,-97.21137213,34.0240765,253,3,5,12,15,18,21,25,29,30,0,0,0,0,1.8,1,20.38,19,37
d16253y2011,2011,5,5,5,32,37,-97.2123937,34.02462879,262,3,15,18,21,25,26,29,0,0,0,0,0,0,2.7,1.4,13.56,3180,37
d16253y2011,2011,5,5,6,2,41,-97.21233184,34.02370542,266,3,15,18,21,26,29,0,0,0,0,0,0,0,5.6,1.7,15.5,1125,41
d16253y2011,2011,5,5,6,32,40,-97.21201785,34.02313458,272,3,15,18,21,26,29,0,0,0,0,0,0,0,3.9,1.4,16.25,948,40
d16253y2011,2011,5,5,7,4,0,-97.21201337,34.02262504,270,2,15,18,21,26,0,0,0,0,0,0,0,0,0,3.9,19.38,849,120
d16253y2011,2011,5,5,7,33,49,-97.21186672,34.02238846,270,3,15,18,21,29,0,0,0,0,0,0,0,0,4.6,2.5,20.94,594,109
d16253y2011,2011,5,5,8,2,44,-97.21164121,34.02203982,256,3,14,15,18,21,27,0,0,0,0,0,0,0,3.1,1.8,22.63,186,44
d16253y2011,2011,5,5,8,32,40,-97.21156152,34.02196652,269,3,9,14,18,21,22,27,0,0,0,0,0,0,3.6,1.4,25.5,71,40
d16253y2011,2011,5,5,9,2,53,-97.20954869,34.02179475,250,3,6,14,21,22,0,0,0,0,0,0,0,0,4.9,2.4,26.88,65,53
d16253y2011,2011,5,5,9,32,36,-97.20965282,34.02183865,261,3,9,14,18,21,22,27,0,0,0,0,0,0,3.3,1.8,26.31,485,36
d16253y2011,2011,5,5,10,2,37,-97.20947034,34.02165835,253,3,6,9,14,18,21,22,31,0,0,0,0,0,2,1.2,27.69,296,37
d16253y2011,2011,5,5,10,32,42,-97.20922051,34.02205508,255,3,9,14,18,22,31,0,0,0,0,0,0,0,2.5,1.7,26.13,562,42
d16253y2011,2011,5,5,11,2,41,-97.20925522,34.02225847,249,3,12,14,18,22,25,31,0,0,0,0,0,0,3.3,2,30.38,176,41
d16253y2011,2011,5,5,11,32,40,-97.20932348,34.02230816,237,3,11,12,14,18,22,25,31,0,0,0,0,0,2,1.1,32.88,0,40
d16253y2011,2011,5,5,12,2,40,-97.20923007,34.02226983,262,3,11,14,18,22,24,25,30,31,0,0,0,0,1.9,1,33.81,5,40
d16253y2011,2011,5,5,12,32,40,-97.20921176,34.02226505,259,3,11,14,22,24,25,30,31,32,0,0,0,0,2.2,0.9,33.88,1,40
d16253y2011,2011,5,5,13,2,40,-97.20923119,34.02226804,262,3,14,16,22,24,25,30,31,32,0,0,0,0,2.1,1,34.75,0,40
d16253y2011,2011,5,5,13,32,45,-97.20945833,34.02305494,253,3,14,24,25,31,32,0,0,0,0,0,0,0,2.4,1.7,30.5,822,45
d16253y2011,2011,5,5,14,3,5,-97.20997521,34.02298853,257,3,14,16,30,31,32,0,0,0,0,0,0,0,4.7,2.7,30.56,1457,65
d16253y2011,2011,5,5,14,33,5,-97.2099215,34.02363789,268,3,6,16,20,30,31,32,0,0,0,0,0,0,2.5,1.5,33,501,65
d16253y2011,2011,5,5,15,2,41,-97.21007168,34.02360311,262,3,3,6,16,20,30,32,0,0,0,0,0,0,4.5,2.6,31.88,258,41
d16253y2011,2011,5,5,15,32,37,-97.21025641,34.02362473,262,3,16,20,23,30,31,32,0,0,0,0,0,0,3.6,2.5,31.94,208,37
d16253y2011,2011,5,5,16,2,37,-97.21032509,34.02355179,255,3,3,6,13,16,23,30,0,0,0,0,0,0,3.6,1.8,31.56,106,37
d16253y2011,2011,5,5,16,33,4,-97.21035827,34.02357031,256,3,3,6,10,13,16,23,30,0,0,0,0,0,2.7,1.6,31.69,15,64
d16253y2011,2011,5,5,17,2,36,-97.21029708,34.02359647,270,3,3,6,7,13,16,19,23,0,0,0,0,0,3.2,1.4,30.94,3,36
d16253y2011,2011,5,5,17,32,36,-97.21032002,34.02358688,264,3,3,6,7,13,19,23,0,0,0,0,0,0,4.6,1.6,29,294,36
d16253y2011,2011,5,5,18,2,40,-97.21188967,34.02325625,262,3,3,6,7,11,13,19,23,0,0,0,0,0,2.6,1.5,28.81,737,40
d16253y2011,2011,5,5,18,32,40,-97.21184449,34.02329346,266,3,3,6,7,8,11,13,19,23,0,0,0,0,2.1,1.1,26.63,545,40
d16253y2011,2011,5,5,19,2,37,-97.21216689,34.02392846,267,3,7,8,11,13,19,24,28,0,0,0,0,0,2.9,1.3,23.56,849,37
d16253y2011,2011,5,5,19,32,37,-97.21087147,34.02465984,269,3,7,8,11,13,17,19,24,26,28,0,0,0,1.8,0.9,21.19,2546,37
d16253y2011,2011,5,5,20,3,12,-97.20845955,34.02368693,261,3,7,8,11,19,24,26,0,0,0,0,0,0,2.8,1.8,22.25,1271,72
d16253y2011,2011,5,5,20,32,40,-97.20924981,34.02138192,259,3,7,8,11,17,19,24,26,28,0,0,0,0,2.2,1.2,20.31,1356,40
d16253y2011,2011,5,5,21,2,40,-97.21057208,34.02132993,255,3,7,8,11,17,24,26,28,0,0,0,0,0,2.7,1.2,18.81,2829,40
d16253y2011,2011,5,5,21,32,37,-97.21125549,34.02117126,256,3,11,15,17,24,26,28,0,0,0,0,0,0,3.1,2.4,18.88,2320,37
d16253y2011,2011,5,5,22,2,40,-97.2113969,34.02119315,268,3,4,8,11,15,17,24,26,28,0,0,0,0,1.7,0.9,20.81,1215,40
d16253y2011,2011,5,5,22,32,37,-97.21132951,34.0211534,257,3,2,4,8,15,17,24,26,27,28,0,0,0,1.6,0.9,23.63,0,37
d16253y2011,2011,5,5,23,2,39,-97.21166182,34.02172812,264,3,2,4,8,17,20,27,28,0,0,0,0,0,2,1,17.56,2549,39
d16253y2011,2011,5,5,23,32,37,-97.21104349,34.02198513,258,3,2,4,9,17,20,27,0,0,0,0,0,0,2.4,1.2,16,3271,37
d16253y2011,2011,5,6,0,2,37,-97.21254501,34.02180318,261,3,2,4,9,12,17,20,27,0,0,0,0,0,2.8,1.6,15.38,2777,37
d16253y2011,2011,5,6,0,32,36,-97.21263377,34.02149518,261,3,2,4,9,10,12,17,27,0,0,0,0,0,2.6,1.1,14.5,1627,36
d16253y2011,2011,5,6,1,2,36,-97.21261197,34.02150208,254,3,2,4,5,9,10,12,17,27,0,0,0,0,2.4,1.1,18.38,1497,36
d16253y2011,2011,5,6,1,32,40,-97.21265841,34.02150816,259,3,2,4,9,10,12,25,27,0,0,0,0,0,2.2,1.3,19.81,20,40
d16253y2011,2011,5,6,2,2,37,-97.21272383,34.02143517,259,3,2,4,5,10,12,17,25,29,0,0,0,0,1.7,1.1,17.94,979,37
d16253y2011,2011,5,6,2,32,46,-97.21281658,34.02150505,269,3,2,5,10,12,25,29,0,0,0,0,0,0,4.1,1.9,17,1031,46
d16253y2011,2011,5,6,3,2,40,-97.2126802,34.02155357,260,3,2,4,5,10,12,25,26,29,0,0,0,0,1.7,1,16.75,1440,40
d16253y2011,2011,5,6,3,32,40,-97.212712,34.02158649,259,3,2,5,10,12,25,26,0,0,0,0,0,0,2.6,1.3,19.13,0,40
d16253y2011,2011,5,6,4,2,37,-97.21268328,34.02156173,263,3,2,5,10,15,25,26,29,0,0,0,0,0,2.3,1.1,19.38,0,37
d16253y2011,2011,5,6,4,32,38,-97.21273012,34.02180677,260,3,2,5,12,15,21,25,26,29,0,0,0,0,2.3,1,17,430,38
d16253y2011,2011,5,6,5,2,37,-97.21296647,34.02184538,260,3,2,5,15,21,25,26,29,0,0,0,0,0,2,1,14.94,780,37
d16253y2011,2011,5,6,5,32,42,-97.21248492,34.02296463,269,3,18,21,25,29,0,0,0,0,0,0,0,0,5.3,3.7,16.06,636,42
d16253y2011,2011,5,6,6,2,41,-97.21207287,34.02247351,239,3,15,18,21,26,29,0,0,0,0,0,0,0,5.6,1.7,18.44,646,41
d16253y2011,2011,5,6,6,32,40,-97.21209837,34.02285802,251,3,15,18,21,22,26,0,0,0,0,0,0,0,3.2,2.4,18.38,874,40
d16253y2011,2011,5,6,7,3,26,-97.21193186,34.02289707,264,3,15,18,21,26,27,0,0,0,0,0,0,0,3.3,2,20.38,840,86
d16253y2011,2011,5,6,7,33,52,-97.21196999,34.02278311,257,3,9,15,18,21,0,0,0,0,0,0,0,0,5.3,2.7,24.69,46,112
d16253y2011,2011,5,6,8,2,44,-97.21183155,34.02241319,267,3,6,14,15,18,22,0,0,0,0,0,0,0,3.5,1.5,23.38,252,44
d16253y2011,2011,5,6,8,32,37,-97.2118101,34.02250666,265,3,3,6,14,18,21,22,27,0,0,0,0,0,2.6,1.3,25.75,534,37
d16253y2011,2011,5,6,9,2,53,-97.2118595,34.02268141,274,3,3,14,18,21,22,0,0,0,0,0,0,0,3.6,1.8,26.69,423,53
d16253y2011,2011,5,6,9,32,43,-97.21174551,34.02259138,280,3,3,14,18,21,22,0,0,0,0,0,0,0,3.4,1.9,29.19,49,43
d16253y2011,2011,5,6,10,2,41,-97.21173031,34.02259297,275,3,6,14,18,22,31,0,0,0,0,0,0,0,4.2,2.4,30.69,0,41
d16253y2011,2011,5,6,10,32,52,-97.21171032,34.02261702,266,3,14,18,19,22,31,0,0,0,0,0,0,0,3,1.7,31.88,0,52
d16253y2011,2011,5,6,11,3,12,-97.21222785,34.02365522,256,3,12,14,18,22,25,31,0,0,0,0,0,0,3.4,2,31.75,152,72
d16253y2011,2011,5,6,11,32,47,-97.21226138,34.02376031,252,3,12,14,22,25,31,0,0,0,0,0,0,0,4.3,2.6,30.63,223,47
